<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
NVTK,60,20190610,150000,1307.4000000
NVTK,60,20190610,160000,1311.8000000
NVTK,60,20190610,170000,1306.4000000
NVTK,60,20190610,180000,1307.6000000
NVTK,60,20190610,190000,1298.4000000
NVTK,60,20190611,110000,1300.8000000
NVTK,60,20190611,120000,1311.0000000
NVTK,60,20190611,130000,1331.2000000
NVTK,60,20190611,140000,1322.4000000
NVTK,60,20190611,150000,1327.4000000
NVTK,60,20190611,160000,1324.6000000
NVTK,60,20190611,170000,1319.0000000
NVTK,60,20190611,180000,1313.8000000
NVTK,60,20190611,190000,1320.0000000
NVTK,60,20190613,110000,1305.6000000
NVTK,60,20190613,120000,1317.6000000
NVTK,60,20190613,130000,1318.0000000
NVTK,60,20190613,140000,1315.0000000
NVTK,60,20190613,150000,1313.4000000
NVTK,60,20190613,160000,1306.6000000
NVTK,60,20190613,170000,1306.4000000
NVTK,60,20190613,180000,1309.0000000
NVTK,60,20190613,190000,1308.0000000
NVTK,60,20190614,110000,1311.0000000
NVTK,60,20190614,120000,1312.2000000
NVTK,60,20190614,130000,1309.6000000
NVTK,60,20190614,140000,1311.0000000
NVTK,60,20190614,150000,1310.6000000
NVTK,60,20190614,160000,1308.2000000
NVTK,60,20190614,170000,1305.2000000
NVTK,60,20190614,180000,1307.8000000
NVTK,60,20190614,190000,1305.4000000
NVTK,60,20190617,110000,1311.2000000
NVTK,60,20190617,120000,1308.6000000
NVTK,60,20190617,130000,1307.4000000
NVTK,60,20190617,140000,1306.6000000
NVTK,60,20190617,150000,1308.8000000
NVTK,60,20190617,160000,1308.0000000
NVTK,60,20190617,170000,1308.6000000
NVTK,60,20190617,180000,1310.4000000
NVTK,60,20190617,190000,1307.0000000
NVTK,60,20190618,110000,1302.2000000
NVTK,60,20190618,120000,1305.6000000
NVTK,60,20190618,130000,1300.6000000
NVTK,60,20190618,140000,1301.6000000
NVTK,60,20190618,150000,1301.8000000
NVTK,60,20190618,160000,1304.0000000
NVTK,60,20190618,170000,1308.2000000
NVTK,60,20190618,180000,1310.8000000
NVTK,60,20190618,190000,1309.8000000
NVTK,60,20190619,110000,1308.8000000
NVTK,60,20190619,120000,1306.8000000
NVTK,60,20190619,130000,1300.0000000
NVTK,60,20190619,140000,1287.6000000
NVTK,60,20190619,150000,1286.8000000
NVTK,60,20190619,160000,1288.8000000
NVTK,60,20190619,170000,1285.0000000
NVTK,60,20190619,180000,1284.8000000
NVTK,60,20190619,190000,1275.4000000
NVTK,60,20190620,110000,1299.2000000
NVTK,60,20190620,120000,1308.0000000
NVTK,60,20190620,130000,1302.4000000
NVTK,60,20190620,140000,1298.8000000
NVTK,60,20190620,150000,1298.0000000
NVTK,60,20190620,160000,1304.8000000
NVTK,60,20190620,170000,1303.8000000
NVTK,60,20190620,180000,1316.8000000
NVTK,60,20190620,190000,1309.8000000
NVTK,60,20190621,110000,1311.4000000
NVTK,60,20190621,120000,1306.2000000
NVTK,60,20190621,130000,1304.2000000
NVTK,60,20190621,140000,1310.2000000
NVTK,60,20190621,150000,1308.0000000
NVTK,60,20190621,160000,1310.0000000
NVTK,60,20190621,170000,1309.8000000
NVTK,60,20190621,180000,1305.0000000
NVTK,60,20190621,190000,1320.0000000
NVTK,60,20190624,110000,1311.4000000
NVTK,60,20190624,120000,1312.2000000
NVTK,60,20190624,130000,1303.8000000
NVTK,60,20190624,140000,1304.6000000
NVTK,60,20190624,150000,1301.2000000
NVTK,60,20190624,160000,1301.0000000
NVTK,60,20190624,170000,1296.4000000
NVTK,60,20190624,180000,1291.6000000
NVTK,60,20190624,190000,1293.2000000
NVTK,60,20190625,110000,1292.6000000
NVTK,60,20190625,120000,1299.0000000
NVTK,60,20190625,130000,1300.0000000
NVTK,60,20190625,140000,1296.2000000
NVTK,60,20190625,150000,1302.8000000
NVTK,60,20190625,160000,1304.0000000
NVTK,60,20190625,170000,1299.0000000
NVTK,60,20190625,180000,1295.6000000
NVTK,60,20190625,190000,1294.0000000
NVTK,60,20190626,110000,1293.0000000
NVTK,60,20190626,120000,1295.8000000
NVTK,60,20190626,130000,1296.2000000
NVTK,60,20190626,140000,1295.0000000
NVTK,60,20190626,150000,1298.6000000
NVTK,60,20190626,160000,1298.0000000
NVTK,60,20190626,170000,1295.8000000
NVTK,60,20190626,180000,1299.0000000
NVTK,60,20190626,190000,1306.0000000
NVTK,60,20190627,110000,1311.2000000
NVTK,60,20190627,120000,1302.0000000
NVTK,60,20190627,130000,1303.6000000
NVTK,60,20190627,140000,1305.0000000
NVTK,60,20190627,150000,1304.0000000
NVTK,60,20190627,160000,1308.8000000
NVTK,60,20190627,170000,1313.2000000
NVTK,60,20190627,180000,1319.4000000
NVTK,60,20190627,190000,1330.4000000
NVTK,60,20190628,110000,1345.6000000
NVTK,60,20190628,120000,1339.6000000
NVTK,60,20190628,130000,1338.2000000
NVTK,60,20190628,140000,1339.8000000
NVTK,60,20190628,150000,1334.8000000
NVTK,60,20190628,160000,1346.6000000
NVTK,60,20190628,170000,1346.6000000
NVTK,60,20190628,180000,1333.4000000
NVTK,60,20190628,190000,1337.4000000
NVTK,60,20190701,110000,1347.4000000
NVTK,60,20190701,120000,1339.6000000
NVTK,60,20190701,130000,1334.2000000
NVTK,60,20190701,140000,1320.0000000
NVTK,60,20190701,150000,1321.2000000
NVTK,60,20190701,160000,1318.2000000
NVTK,60,20190701,170000,1302.0000000
NVTK,60,20190701,180000,1306.0000000
NVTK,60,20190701,190000,1305.2000000
NVTK,60,20190702,110000,1308.4000000
NVTK,60,20190702,120000,1303.6000000
NVTK,60,20190702,130000,1306.2000000
NVTK,60,20190702,140000,1307.4000000
NVTK,60,20190702,150000,1309.4000000
NVTK,60,20190702,160000,1301.2000000
NVTK,60,20190702,170000,1304.6000000
NVTK,60,20190702,180000,1304.2000000
NVTK,60,20190702,190000,1305.4000000
NVTK,60,20190703,110000,1291.4000000
NVTK,60,20190703,120000,1292.8000000
NVTK,60,20190703,130000,1290.8000000
NVTK,60,20190703,140000,1290.4000000
NVTK,60,20190703,150000,1299.0000000
NVTK,60,20190703,160000,1298.4000000
NVTK,60,20190703,170000,1296.6000000
NVTK,60,20190703,180000,1296.4000000
NVTK,60,20190703,190000,1299.2000000
NVTK,60,20190704,110000,1296.6000000
NVTK,60,20190704,120000,1292.6000000
NVTK,60,20190704,130000,1295.0000000
NVTK,60,20190704,140000,1295.6000000
NVTK,60,20190704,150000,1298.0000000
NVTK,60,20190704,160000,1299.6000000
NVTK,60,20190704,170000,1309.8000000
NVTK,60,20190704,180000,1306.8000000
NVTK,60,20190704,190000,1310.0000000
NVTK,60,20190705,110000,1308.2000000
NVTK,60,20190705,120000,1304.6000000
NVTK,60,20190705,130000,1307.0000000
NVTK,60,20190705,140000,1305.0000000
NVTK,60,20190705,150000,1307.6000000
NVTK,60,20190705,160000,1307.8000000
NVTK,60,20190705,170000,1307.4000000
NVTK,60,20190705,180000,1312.6000000
NVTK,60,20190705,190000,1308.4000000
NVTK,60,20190708,110000,1305.0000000
NVTK,60,20190708,120000,1301.6000000
NVTK,60,20190708,130000,1300.2000000
NVTK,60,20190708,140000,1302.4000000
NVTK,60,20190708,150000,1303.2000000
NVTK,60,20190708,160000,1302.6000000
NVTK,60,20190708,170000,1306.4000000
NVTK,60,20190708,180000,1310.6000000
NVTK,60,20190708,190000,1309.2000000
NVTK,60,20190709,110000,1315.0000000
NVTK,60,20190709,120000,1319.2000000
NVTK,60,20190709,130000,1321.0000000
NVTK,60,20190709,140000,1321.6000000
NVTK,60,20190709,150000,1320.4000000
NVTK,60,20190709,160000,1320.0000000
NVTK,60,20190709,170000,1321.0000000
NVTK,60,20190709,180000,1318.2000000
NVTK,60,20190709,190000,1322.0000000
NVTK,60,20190710,110000,1315.0000000
NVTK,60,20190710,120000,1320.0000000
NVTK,60,20190710,130000,1322.0000000
NVTK,60,20190710,140000,1326.0000000
NVTK,60,20190710,150000,1320.8000000
NVTK,60,20190710,160000,1318.8000000
NVTK,60,20190710,170000,1326.0000000
NVTK,60,20190710,180000,1321.2000000
NVTK,60,20190710,190000,1320.0000000
NVTK,60,20190711,110000,1315.8000000
NVTK,60,20190711,120000,1315.0000000
NVTK,60,20190711,130000,1314.6000000
NVTK,60,20190711,140000,1315.2000000
NVTK,60,20190711,150000,1313.6000000
NVTK,60,20190711,160000,1313.4000000
NVTK,60,20190711,170000,1313.4000000
NVTK,60,20190711,180000,1313.2000000
NVTK,60,20190711,190000,1317.0000000
NVTK,60,20190712,110000,1306.0000000
NVTK,60,20190712,120000,1303.8000000
NVTK,60,20190712,130000,1300.8000000
NVTK,60,20190712,140000,1296.2000000
NVTK,60,20190712,150000,1291.2000000
NVTK,60,20190712,160000,1289.2000000
NVTK,60,20190712,170000,1290.0000000
NVTK,60,20190712,180000,1292.6000000
NVTK,60,20190712,190000,1288.8000000
NVTK,60,20190715,110000,1290.6000000
NVTK,60,20190715,120000,1285.4000000
NVTK,60,20190715,130000,1284.4000000
NVTK,60,20190715,140000,1283.6000000
NVTK,60,20190715,150000,1280.6000000
NVTK,60,20190715,160000,1277.2000000
NVTK,60,20190715,170000,1277.8000000
NVTK,60,20190715,180000,1278.0000000
NVTK,60,20190715,190000,1274.2000000
NVTK,60,20190716,110000,1282.4000000
NVTK,60,20190716,120000,1288.4000000
NVTK,60,20190716,130000,1285.2000000
NVTK,60,20190716,140000,1280.2000000
NVTK,60,20190716,150000,1282.2000000
NVTK,60,20190716,160000,1279.0000000
NVTK,60,20190716,170000,1280.4000000
NVTK,60,20190716,180000,1282.6000000
NVTK,60,20190716,190000,1280.0000000
NVTK,60,20190717,110000,1285.6000000
NVTK,60,20190717,120000,1306.2000000
NVTK,60,20190717,130000,1307.0000000
NVTK,60,20190717,140000,1304.6000000
NVTK,60,20190717,150000,1302.4000000
NVTK,60,20190717,160000,1303.6000000
NVTK,60,20190717,170000,1307.2000000
NVTK,60,20190717,180000,1301.8000000
NVTK,60,20190717,190000,1309.8000000
NVTK,60,20190718,110000,1289.0000000
NVTK,60,20190718,120000,1287.4000000
NVTK,60,20190718,130000,1291.0000000
NVTK,60,20190718,140000,1294.0000000
NVTK,60,20190718,150000,1297.2000000
NVTK,60,20190718,160000,1293.0000000
NVTK,60,20190718,170000,1289.4000000
NVTK,60,20190718,180000,1289.4000000
NVTK,60,20190718,190000,1290.4000000
NVTK,60,20190719,110000,1293.8000000
NVTK,60,20190719,120000,1294.8000000
NVTK,60,20190719,130000,1293.6000000
NVTK,60,20190719,140000,1293.8000000
NVTK,60,20190719,150000,1292.6000000
NVTK,60,20190719,160000,1292.2000000
NVTK,60,20190719,170000,1290.0000000
NVTK,60,20190719,180000,1288.4000000
NVTK,60,20190719,190000,1292.2000000
NVTK,60,20190722,110000,1298.0000000
NVTK,60,20190722,120000,1298.4000000
NVTK,60,20190722,130000,1293.0000000
NVTK,60,20190722,140000,1292.6000000
NVTK,60,20190722,150000,1291.6000000
NVTK,60,20190722,160000,1293.8000000
NVTK,60,20190722,170000,1292.4000000
NVTK,60,20190722,180000,1290.4000000
NVTK,60,20190722,190000,1297.0000000
NVTK,60,20190723,110000,1291.4000000
NVTK,60,20190723,120000,1292.0000000
NVTK,60,20190723,130000,1295.0000000
NVTK,60,20190723,140000,1295.2000000
NVTK,60,20190723,150000,1295.6000000
NVTK,60,20190723,160000,1294.8000000
NVTK,60,20190723,170000,1290.0000000
NVTK,60,20190723,180000,1292.6000000
NVTK,60,20190723,190000,1297.2000000
NVTK,60,20190724,110000,1294.6000000
NVTK,60,20190724,120000,1293.2000000
NVTK,60,20190724,130000,1295.4000000
NVTK,60,20190724,140000,1292.2000000
NVTK,60,20190724,150000,1317.6000000
NVTK,60,20190724,160000,1313.0000000
NVTK,60,20190724,170000,1312.0000000
NVTK,60,20190724,180000,1301.8000000
NVTK,60,20190724,190000,1307.0000000
NVTK,60,20190725,110000,1325.8000000
NVTK,60,20190725,120000,1323.2000000
NVTK,60,20190725,130000,1316.8000000
NVTK,60,20190725,140000,1318.6000000
NVTK,60,20190725,150000,1317.0000000
NVTK,60,20190725,160000,1319.6000000
NVTK,60,20190725,170000,1316.4000000
NVTK,60,20190725,180000,1318.6000000
NVTK,60,20190725,190000,1322.4000000
NVTK,60,20190726,110000,1325.2000000
NVTK,60,20190726,120000,1327.0000000
NVTK,60,20190726,130000,1331.8000000
NVTK,60,20190726,140000,1325.6000000
NVTK,60,20190726,150000,1330.6000000
NVTK,60,20190726,160000,1326.2000000
NVTK,60,20190726,170000,1325.8000000
NVTK,60,20190726,180000,1334.6000000
NVTK,60,20190726,190000,1336.8000000
NVTK,60,20190729,110000,1332.4000000
NVTK,60,20190729,120000,1332.6000000
NVTK,60,20190729,130000,1332.4000000
NVTK,60,20190729,140000,1333.0000000
NVTK,60,20190729,150000,1337.0000000
NVTK,60,20190729,160000,1336.0000000
NVTK,60,20190729,170000,1337.0000000
NVTK,60,20190729,180000,1338.6000000
NVTK,60,20190729,190000,1339.4000000
NVTK,60,20190730,110000,1332.6000000
NVTK,60,20190730,120000,1334.6000000
NVTK,60,20190730,130000,1336.4000000
NVTK,60,20190730,140000,1336.2000000
NVTK,60,20190730,150000,1333.8000000
NVTK,60,20190730,160000,1333.4000000
NVTK,60,20190730,170000,1325.6000000
NVTK,60,20190730,180000,1327.2000000
NVTK,60,20190730,190000,1325.0000000
NVTK,60,20190731,110000,1322.0000000
NVTK,60,20190731,120000,1314.2000000
NVTK,60,20190731,130000,1315.4000000
NVTK,60,20190731,140000,1318.2000000
NVTK,60,20190731,150000,1318.6000000
NVTK,60,20190731,160000,1317.2000000
NVTK,60,20190731,170000,1319.0000000
NVTK,60,20190731,180000,1319.6000000
NVTK,60,20190731,190000,1319.6000000
NVTK,60,20190801,110000,1317.0000000
NVTK,60,20190801,120000,1317.0000000
NVTK,60,20190801,130000,1319.4000000
NVTK,60,20190801,140000,1323.8000000
NVTK,60,20190801,150000,1324.8000000
NVTK,60,20190801,160000,1333.0000000
NVTK,60,20190801,170000,1332.8000000
NVTK,60,20190801,180000,1330.8000000
NVTK,60,20190801,190000,1328.0000000
NVTK,60,20190802,110000,1306.4000000
NVTK,60,20190802,120000,1298.6000000
NVTK,60,20190802,130000,1301.4000000
NVTK,60,20190802,140000,1301.8000000
NVTK,60,20190802,150000,1290.0000000
NVTK,60,20190802,160000,1287.2000000
NVTK,60,20190802,170000,1294.4000000
NVTK,60,20190802,180000,1290.6000000
NVTK,60,20190802,190000,1294.0000000
NVTK,60,20190805,110000,1281.2000000
NVTK,60,20190805,120000,1280.4000000
NVTK,60,20190805,130000,1283.2000000
NVTK,60,20190805,140000,1280.2000000
NVTK,60,20190805,150000,1279.4000000
NVTK,60,20190805,160000,1283.8000000
NVTK,60,20190805,170000,1284.0000000
NVTK,60,20190805,180000,1284.8000000
NVTK,60,20190805,190000,1288.2000000
NVTK,60,20190806,110000,1288.6000000
NVTK,60,20190806,120000,1292.8000000
NVTK,60,20190806,130000,1298.4000000
NVTK,60,20190806,140000,1295.6000000
NVTK,60,20190806,150000,1298.2000000
NVTK,60,20190806,160000,1295.2000000
NVTK,60,20190806,170000,1300.4000000
NVTK,60,20190806,180000,1299.4000000
NVTK,60,20190806,190000,1303.2000000
NVTK,60,20190807,110000,1295.8000000
NVTK,60,20190807,120000,1298.0000000
NVTK,60,20190807,130000,1299.0000000
NVTK,60,20190807,140000,1299.8000000
NVTK,60,20190807,150000,1300.6000000
NVTK,60,20190807,160000,1292.0000000
NVTK,60,20190807,170000,1303.8000000
NVTK,60,20190807,180000,1305.4000000
NVTK,60,20190807,190000,1304.8000000
NVTK,60,20190808,110000,1322.2000000
NVTK,60,20190808,120000,1325.0000000
NVTK,60,20190808,130000,1329.2000000
NVTK,60,20190808,140000,1324.4000000
NVTK,60,20190808,150000,1320.8000000
NVTK,60,20190808,160000,1317.4000000
NVTK,60,20190808,170000,1320.6000000
NVTK,60,20190808,180000,1321.0000000
NVTK,60,20190808,190000,1318.0000000
NVTK,60,20190809,110000,1304.6000000
NVTK,60,20190809,120000,1306.6000000
NVTK,60,20190809,130000,1303.0000000
NVTK,60,20190809,140000,1306.2000000
NVTK,60,20190809,150000,1307.6000000
NVTK,60,20190809,160000,1304.2000000
NVTK,60,20190809,170000,1297.4000000
NVTK,60,20190809,180000,1290.0000000
NVTK,60,20190809,190000,1288.6000000
NVTK,60,20190812,110000,1291.8000000
NVTK,60,20190812,120000,1288.6000000
NVTK,60,20190812,130000,1286.2000000
NVTK,60,20190812,140000,1278.8000000
NVTK,60,20190812,150000,1266.0000000
NVTK,60,20190812,160000,1270.0000000
NVTK,60,20190812,170000,1274.0000000
NVTK,60,20190812,180000,1272.8000000
NVTK,60,20190812,190000,1273.0000000
NVTK,60,20190813,110000,1256.6000000
NVTK,60,20190813,120000,1254.4000000
NVTK,60,20190813,130000,1256.0000000
NVTK,60,20190813,140000,1252.8000000
NVTK,60,20190813,150000,1251.4000000
NVTK,60,20190813,160000,1252.6000000
NVTK,60,20190813,170000,1281.8000000
NVTK,60,20190813,180000,1272.6000000
NVTK,60,20190813,190000,1278.4000000
NVTK,60,20190814,110000,1266.0000000
NVTK,60,20190814,120000,1265.8000000
NVTK,60,20190814,130000,1263.0000000
NVTK,60,20190814,140000,1260.0000000
NVTK,60,20190814,150000,1255.2000000
NVTK,60,20190814,160000,1260.8000000
NVTK,60,20190814,170000,1261.0000000
NVTK,60,20190814,180000,1259.2000000
NVTK,60,20190814,190000,1255.8000000
NVTK,60,20190815,110000,1244.6000000
NVTK,60,20190815,120000,1252.4000000
NVTK,60,20190815,130000,1246.0000000
NVTK,60,20190815,140000,1249.2000000
NVTK,60,20190815,150000,1252.0000000
NVTK,60,20190815,160000,1248.0000000
NVTK,60,20190815,170000,1229.6000000
NVTK,60,20190815,180000,1230.6000000
NVTK,60,20190815,190000,1237.8000000
NVTK,60,20190816,110000,1236.2000000
NVTK,60,20190816,120000,1235.6000000
NVTK,60,20190816,130000,1236.4000000
NVTK,60,20190816,140000,1241.4000000
NVTK,60,20190816,150000,1245.6000000
NVTK,60,20190816,160000,1245.0000000
NVTK,60,20190816,170000,1243.4000000
NVTK,60,20190816,180000,1246.4000000
NVTK,60,20190816,190000,1250.0000000
NVTK,60,20190819,110000,1258.4000000
NVTK,60,20190819,120000,1246.8000000
NVTK,60,20190819,130000,1250.8000000
NVTK,60,20190819,140000,1259.0000000
NVTK,60,20190819,150000,1264.0000000
NVTK,60,20190819,160000,1262.2000000
NVTK,60,20190819,170000,1261.0000000
NVTK,60,20190819,180000,1252.0000000
NVTK,60,20190819,190000,1248.0000000
NVTK,60,20190820,110000,1255.6000000
NVTK,60,20190820,120000,1257.4000000
NVTK,60,20190820,130000,1257.6000000
NVTK,60,20190820,140000,1259.2000000
NVTK,60,20190820,150000,1263.6000000
NVTK,60,20190820,160000,1266.2000000
NVTK,60,20190820,170000,1268.0000000
NVTK,60,20190820,180000,1272.8000000
NVTK,60,20190820,190000,1275.6000000
NVTK,60,20190821,110000,1276.8000000
NVTK,60,20190821,120000,1276.0000000
NVTK,60,20190821,130000,1279.0000000
NVTK,60,20190821,140000,1274.4000000
NVTK,60,20190821,150000,1276.6000000
NVTK,60,20190821,160000,1275.8000000
NVTK,60,20190821,170000,1276.8000000
NVTK,60,20190821,180000,1275.0000000
NVTK,60,20190821,190000,1276.2000000
NVTK,60,20190822,110000,1277.0000000
NVTK,60,20190822,120000,1275.8000000
NVTK,60,20190822,130000,1275.0000000
NVTK,60,20190822,140000,1276.4000000
NVTK,60,20190822,150000,1282.6000000
NVTK,60,20190822,160000,1287.4000000
NVTK,60,20190822,170000,1279.4000000
NVTK,60,20190822,180000,1277.2000000
NVTK,60,20190822,190000,1280.8000000
NVTK,60,20190823,110000,1269.4000000
NVTK,60,20190823,120000,1261.8000000
NVTK,60,20190823,130000,1262.4000000
NVTK,60,20190823,140000,1271.2000000
NVTK,60,20190823,150000,1273.6000000
NVTK,60,20190823,160000,1272.6000000
NVTK,60,20190823,170000,1275.2000000
NVTK,60,20190823,180000,1275.8000000
NVTK,60,20190823,190000,1272.6000000
NVTK,60,20190826,110000,1271.6000000
NVTK,60,20190826,120000,1286.0000000
NVTK,60,20190826,130000,1281.4000000
NVTK,60,20190826,140000,1283.4000000
NVTK,60,20190826,150000,1283.8000000
NVTK,60,20190826,160000,1283.0000000
NVTK,60,20190826,170000,1283.0000000
NVTK,60,20190826,180000,1282.6000000
NVTK,60,20190826,190000,1284.0000000
NVTK,60,20190827,110000,1274.8000000
NVTK,60,20190827,120000,1274.8000000
NVTK,60,20190827,130000,1276.6000000
NVTK,60,20190827,140000,1275.0000000
NVTK,60,20190827,150000,1275.2000000
NVTK,60,20190827,160000,1275.6000000
NVTK,60,20190827,170000,1275.2000000
NVTK,60,20190827,180000,1245.8000000
NVTK,60,20190827,190000,1258.8000000
NVTK,60,20190828,110000,1257.0000000
NVTK,60,20190828,120000,1259.8000000
NVTK,60,20190828,130000,1261.2000000
NVTK,60,20190828,140000,1262.2000000
NVTK,60,20190828,150000,1263.2000000
NVTK,60,20190828,160000,1268.6000000
NVTK,60,20190828,170000,1271.6000000
NVTK,60,20190828,180000,1271.8000000
NVTK,60,20190828,190000,1275.0000000
NVTK,60,20190829,110000,1279.4000000
NVTK,60,20190829,120000,1276.0000000
NVTK,60,20190829,130000,1274.6000000
NVTK,60,20190829,140000,1278.0000000
NVTK,60,20190829,150000,1278.8000000
NVTK,60,20190829,160000,1274.6000000
NVTK,60,20190829,170000,1276.8000000
NVTK,60,20190829,180000,1276.2000000
NVTK,60,20190829,190000,1282.4000000
NVTK,60,20190830,110000,1294.8000000
NVTK,60,20190830,120000,1298.2000000
NVTK,60,20190830,130000,1295.8000000
NVTK,60,20190830,140000,1292.0000000
NVTK,60,20190830,150000,1292.6000000
NVTK,60,20190830,160000,1293.2000000
NVTK,60,20190830,170000,1287.4000000
NVTK,60,20190830,180000,1282.0000000
NVTK,60,20190830,190000,1288.0000000
NVTK,60,20190902,110000,1287.2000000
NVTK,60,20190902,120000,1296.0000000
NVTK,60,20190902,130000,1296.6000000
NVTK,60,20190902,140000,1296.4000000
NVTK,60,20190902,150000,1300.8000000
NVTK,60,20190902,160000,1311.4000000
NVTK,60,20190902,170000,1303.4000000
NVTK,60,20190902,180000,1302.6000000
NVTK,60,20190902,190000,1306.0000000
NVTK,60,20190903,110000,1299.2000000
NVTK,60,20190903,120000,1292.2000000
NVTK,60,20190903,130000,1292.4000000
NVTK,60,20190903,140000,1295.2000000
NVTK,60,20190903,150000,1299.6000000
NVTK,60,20190903,160000,1296.8000000
NVTK,60,20190903,170000,1307.8000000
NVTK,60,20190903,180000,1314.4000000
NVTK,60,20190903,190000,1320.0000000
NVTK,60,20190904,110000,1325.0000000
NVTK,60,20190904,120000,1324.0000000
NVTK,60,20190904,130000,1321.8000000
NVTK,60,20190904,140000,1319.0000000
NVTK,60,20190904,150000,1318.8000000
NVTK,60,20190904,160000,1318.8000000
NVTK,60,20190904,170000,1316.4000000
NVTK,60,20190904,180000,1316.0000000
NVTK,60,20190904,190000,1318.8000000
NVTK,60,20190905,110000,1332.2000000
NVTK,60,20190905,120000,1328.4000000
NVTK,60,20190905,130000,1329.4000000
NVTK,60,20190905,140000,1328.8000000
NVTK,60,20190905,150000,1325.2000000
NVTK,60,20190905,160000,1328.0000000
NVTK,60,20190905,170000,1327.6000000
NVTK,60,20190905,180000,1319.8000000
NVTK,60,20190905,190000,1321.0000000
NVTK,60,20190906,110000,1315.8000000
NVTK,60,20190906,120000,1316.6000000
NVTK,60,20190906,130000,1323.4000000
NVTK,60,20190906,140000,1316.8000000
NVTK,60,20190906,150000,1311.0000000
NVTK,60,20190906,160000,1307.8000000
NVTK,60,20190906,170000,1307.6000000
NVTK,60,20190906,180000,1307.0000000
NVTK,60,20190906,190000,1312.0000000
NVTK,60,20190909,110000,1306.8000000
NVTK,60,20190909,120000,1302.0000000
NVTK,60,20190909,130000,1303.8000000
NVTK,60,20190909,140000,1301.2000000
NVTK,60,20190909,150000,1298.8000000
NVTK,60,20190909,160000,1298.4000000
NVTK,60,20190909,170000,1300.6000000
NVTK,60,20190909,180000,1297.6000000
NVTK,60,20190909,190000,1292.0000000
NVTK,60,20190910,110000,1282.0000000
NVTK,60,20190910,120000,1278.8000000
NVTK,60,20190910,130000,1276.0000000
NVTK,60,20190910,140000,1272.2000000
NVTK,60,20190910,150000,1279.0000000
NVTK,60,20190910,160000,1275.6000000
NVTK,60,20190910,170000,1275.8000000
NVTK,60,20190910,180000,1279.4000000
NVTK,60,20190910,190000,1279.0000000
NVTK,60,20190911,110000,1290.0000000
NVTK,60,20190911,120000,1295.6000000
NVTK,60,20190911,130000,1292.8000000
NVTK,60,20190911,140000,1295.4000000
NVTK,60,20190911,150000,1304.0000000
NVTK,60,20190911,160000,1311.0000000
NVTK,60,20190911,170000,1309.6000000
NVTK,60,20190911,180000,1307.0000000
NVTK,60,20190911,190000,1303.6000000
NVTK,60,20190912,110000,1299.0000000
NVTK,60,20190912,120000,1301.0000000
NVTK,60,20190912,130000,1295.4000000
NVTK,60,20190912,140000,1290.4000000
NVTK,60,20190912,150000,1279.8000000
NVTK,60,20190912,160000,1269.0000000
NVTK,60,20190912,170000,1269.0000000
NVTK,60,20190912,180000,1271.2000000
NVTK,60,20190912,190000,1274.0000000
NVTK,60,20190913,110000,1267.0000000
NVTK,60,20190913,120000,1265.6000000
NVTK,60,20190913,130000,1261.8000000
NVTK,60,20190913,140000,1261.0000000
NVTK,60,20190913,150000,1268.8000000
NVTK,60,20190913,160000,1269.4000000
NVTK,60,20190913,170000,1271.2000000
NVTK,60,20190913,180000,1266.2000000
NVTK,60,20190913,190000,1269.0000000
NVTK,60,20190916,110000,1287.0000000
NVTK,60,20190916,120000,1294.4000000
NVTK,60,20190916,130000,1297.8000000
NVTK,60,20190916,140000,1301.6000000
NVTK,60,20190916,150000,1307.0000000
NVTK,60,20190916,160000,1304.4000000
NVTK,60,20190916,170000,1307.6000000
NVTK,60,20190916,180000,1305.0000000
NVTK,60,20190916,190000,1317.0000000
NVTK,60,20190917,110000,1332.2000000
NVTK,60,20190917,120000,1327.4000000
NVTK,60,20190917,130000,1328.0000000
NVTK,60,20190917,140000,1328.4000000
NVTK,60,20190917,150000,1328.2000000
NVTK,60,20190917,160000,1330.0000000
NVTK,60,20190917,170000,1322.6000000
NVTK,60,20190917,180000,1314.0000000
NVTK,60,20190917,190000,1326.0000000
NVTK,60,20190918,110000,1322.6000000
NVTK,60,20190918,120000,1322.4000000
NVTK,60,20190918,130000,1325.0000000
NVTK,60,20190918,140000,1322.4000000
NVTK,60,20190918,150000,1320.2000000
NVTK,60,20190918,160000,1324.0000000
NVTK,60,20190918,170000,1327.0000000
NVTK,60,20190918,180000,1328.8000000
NVTK,60,20190918,190000,1325.6000000
NVTK,60,20190919,110000,1327.6000000
NVTK,60,20190919,120000,1322.0000000
NVTK,60,20190919,130000,1315.8000000
NVTK,60,20190919,140000,1317.8000000
NVTK,60,20190919,150000,1317.4000000
NVTK,60,20190919,160000,1326.4000000
NVTK,60,20190919,170000,1316.4000000
NVTK,60,20190919,180000,1316.4000000
NVTK,60,20190919,190000,1314.2000000
NVTK,60,20190920,110000,1307.0000000
NVTK,60,20190920,120000,1300.4000000
NVTK,60,20190920,130000,1302.6000000
NVTK,60,20190920,140000,1303.6000000
NVTK,60,20190920,150000,1307.0000000
NVTK,60,20190920,160000,1307.8000000
NVTK,60,20190920,170000,1316.0000000
NVTK,60,20190920,180000,1318.8000000
NVTK,60,20190920,190000,1337.4000000
NVTK,60,20190923,110000,1322.2000000
NVTK,60,20190923,120000,1320.0000000
NVTK,60,20190923,130000,1324.0000000
