<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
GAZP,60,20150120,140000,148.8000000
GAZP,60,20150120,150000,149.2500000
GAZP,60,20150120,160000,149.0000000
GAZP,60,20150120,170000,148.2400000
GAZP,60,20150120,180000,147.0100000
GAZP,60,20150120,190000,145.7500000
GAZP,60,20150121,110000,146.1800000
GAZP,60,20150121,120000,147.0600000
GAZP,60,20150121,130000,146.8500000
GAZP,60,20150121,140000,147.0300000
GAZP,60,20150121,150000,147.6800000
GAZP,60,20150121,160000,148.1000000
GAZP,60,20150121,170000,149.2000000
GAZP,60,20150121,180000,148.6200000
GAZP,60,20150121,190000,148.8000000
GAZP,60,20150122,110000,149.6200000
GAZP,60,20150122,120000,151.5000000
GAZP,60,20150122,130000,151.4400000
GAZP,60,20150122,140000,152.0000000
GAZP,60,20150122,150000,152.5000000
GAZP,60,20150122,160000,152.2500000
GAZP,60,20150122,170000,151.5500000
GAZP,60,20150122,180000,151.9100000
GAZP,60,20150122,190000,151.5000000
GAZP,60,20150123,110000,151.7000000
GAZP,60,20150123,120000,151.7200000
GAZP,60,20150123,130000,151.9900000
GAZP,60,20150123,140000,151.9100000
GAZP,60,20150123,150000,152.1600000
GAZP,60,20150123,160000,152.3600000
GAZP,60,20150123,170000,152.0000000
GAZP,60,20150123,180000,151.2800000
GAZP,60,20150123,190000,152.8300000
GAZP,60,20150126,110000,149.8900000
GAZP,60,20150126,120000,148.7900000
GAZP,60,20150126,130000,147.7100000
GAZP,60,20150126,140000,147.5000000
GAZP,60,20150126,150000,147.9300000
GAZP,60,20150126,160000,148.4000000
GAZP,60,20150126,170000,148.9200000
GAZP,60,20150126,180000,147.9000000
GAZP,60,20150126,190000,148.0000000
GAZP,60,20150127,110000,149.4000000
GAZP,60,20150127,120000,150.3400000
GAZP,60,20150127,130000,151.6600000
GAZP,60,20150127,140000,151.9000000
GAZP,60,20150127,150000,151.5800000
GAZP,60,20150127,160000,150.6400000
GAZP,60,20150127,170000,151.6700000
GAZP,60,20150127,180000,150.3800000
GAZP,60,20150127,190000,150.9000000
GAZP,60,20150128,110000,151.9200000
GAZP,60,20150128,120000,153.9400000
GAZP,60,20150128,130000,152.7000000
GAZP,60,20150128,140000,150.3800000
GAZP,60,20150128,150000,150.8600000
GAZP,60,20150128,160000,150.7400000
GAZP,60,20150128,170000,149.4600000
GAZP,60,20150128,180000,149.5500000
GAZP,60,20150128,190000,147.7000000
GAZP,60,20150129,110000,148.0700000
GAZP,60,20150129,120000,147.6600000
GAZP,60,20150129,130000,146.8100000
GAZP,60,20150129,140000,146.8000000
GAZP,60,20150129,150000,146.5200000
GAZP,60,20150129,160000,146.5300000
GAZP,60,20150129,170000,147.9800000
GAZP,60,20150129,180000,146.6100000
GAZP,60,20150129,190000,145.0000000
GAZP,60,20150130,110000,145.6700000
GAZP,60,20150130,120000,142.5700000
GAZP,60,20150130,130000,143.1800000
GAZP,60,20150130,140000,142.5300000
GAZP,60,20150130,150000,142.9600000
GAZP,60,20150130,160000,143.9000000
GAZP,60,20150130,170000,142.5900000
GAZP,60,20150130,180000,143.0500000
GAZP,60,20150130,190000,143.8200000
GAZP,60,20150202,110000,143.8100000
GAZP,60,20150202,120000,138.9000000
GAZP,60,20150202,130000,137.8100000
GAZP,60,20150202,140000,138.6000000
GAZP,60,20150202,150000,140.3100000
GAZP,60,20150202,160000,139.5600000
GAZP,60,20150202,170000,138.5000000
GAZP,60,20150202,180000,138.6700000
GAZP,60,20150202,190000,138.1800000
GAZP,60,20150203,110000,139.2400000
GAZP,60,20150203,120000,141.9800000
GAZP,60,20150203,130000,140.2000000
GAZP,60,20150203,140000,140.5000000
GAZP,60,20150203,150000,139.8800000
GAZP,60,20150203,160000,140.1300000
GAZP,60,20150203,170000,139.0300000
GAZP,60,20150203,180000,139.7000000
GAZP,60,20150203,190000,140.3500000
GAZP,60,20150204,110000,140.3600000
GAZP,60,20150204,120000,141.1000000
GAZP,60,20150204,130000,139.6600000
GAZP,60,20150204,140000,140.5200000
GAZP,60,20150204,150000,142.4500000
GAZP,60,20150204,160000,141.4100000
GAZP,60,20150204,170000,142.1800000
GAZP,60,20150204,180000,142.5800000
GAZP,60,20150204,190000,142.6000000
GAZP,60,20150205,110000,141.1400000
GAZP,60,20150205,120000,141.4600000
GAZP,60,20150205,130000,142.6200000
GAZP,60,20150205,140000,145.8600000
GAZP,60,20150205,150000,146.7800000
GAZP,60,20150205,160000,146.7000000
GAZP,60,20150205,170000,145.8900000
GAZP,60,20150205,180000,145.4600000
GAZP,60,20150205,190000,147.6000000
GAZP,60,20150206,110000,149.9000000
GAZP,60,20150206,120000,149.2300000
GAZP,60,20150206,130000,149.8700000
GAZP,60,20150206,140000,150.5000000
GAZP,60,20150206,150000,150.4900000
GAZP,60,20150206,160000,151.7800000
GAZP,60,20150206,170000,150.8900000
GAZP,60,20150206,180000,151.8000000
GAZP,60,20150206,190000,151.6000000
GAZP,60,20150209,110000,151.6900000
GAZP,60,20150209,120000,153.3600000
GAZP,60,20150209,130000,151.7800000
GAZP,60,20150209,140000,151.8700000
GAZP,60,20150209,150000,150.2300000
GAZP,60,20150209,160000,149.0600000
GAZP,60,20150209,170000,148.3900000
GAZP,60,20150209,180000,150.1400000
GAZP,60,20150209,190000,149.3000000
GAZP,60,20150210,110000,150.4200000
GAZP,60,20150210,120000,150.4000000
GAZP,60,20150210,130000,151.7200000
GAZP,60,20150210,140000,151.6000000
GAZP,60,20150210,150000,151.2400000
GAZP,60,20150210,160000,151.2900000
GAZP,60,20150210,170000,149.8300000
GAZP,60,20150210,180000,148.5500000
GAZP,60,20150210,190000,149.3100000
GAZP,60,20150211,110000,150.6000000
GAZP,60,20150211,120000,150.2100000
GAZP,60,20150211,130000,152.5000000
GAZP,60,20150211,140000,152.8100000
GAZP,60,20150211,150000,153.2200000
GAZP,60,20150211,160000,152.4900000
GAZP,60,20150211,170000,151.0000000
GAZP,60,20150211,180000,151.6500000
GAZP,60,20150211,190000,150.5500000
GAZP,60,20150212,110000,150.1100000
GAZP,60,20150212,120000,151.4500000
GAZP,60,20150212,130000,155.5100000
GAZP,60,20150212,140000,156.5000000
GAZP,60,20150212,150000,156.6400000
GAZP,60,20150212,160000,157.8600000
GAZP,60,20150212,170000,156.4400000
GAZP,60,20150212,180000,156.3700000
GAZP,60,20150212,190000,157.7000000
GAZP,60,20150213,110000,160.1400000
GAZP,60,20150213,120000,160.6300000
GAZP,60,20150213,130000,160.9300000
GAZP,60,20150213,140000,161.5000000
GAZP,60,20150213,150000,161.0100000
GAZP,60,20150213,160000,161.2200000
GAZP,60,20150213,170000,161.4700000
GAZP,60,20150213,180000,162.4300000
GAZP,60,20150213,190000,162.4000000
GAZP,60,20150216,110000,160.8100000
GAZP,60,20150216,120000,159.1100000
GAZP,60,20150216,130000,160.2700000
GAZP,60,20150216,140000,158.4500000
GAZP,60,20150216,150000,158.6400000
GAZP,60,20150216,160000,158.6000000
GAZP,60,20150216,170000,159.9200000
GAZP,60,20150216,180000,159.7000000
GAZP,60,20150216,190000,160.1900000
GAZP,60,20150217,110000,159.0000000
GAZP,60,20150217,120000,156.7400000
GAZP,60,20150217,130000,157.3700000
GAZP,60,20150217,140000,162.8600000
GAZP,60,20150217,150000,162.9900000
GAZP,60,20150217,160000,162.7200000
GAZP,60,20150217,170000,162.7300000
GAZP,60,20150217,180000,160.3100000
GAZP,60,20150217,190000,159.2000000
GAZP,60,20150218,110000,162.3300000
GAZP,60,20150218,120000,162.9000000
GAZP,60,20150218,130000,163.0400000
GAZP,60,20150218,140000,162.8700000
GAZP,60,20150218,150000,166.1900000
GAZP,60,20150218,160000,165.4200000
GAZP,60,20150218,170000,165.1400000
GAZP,60,20150218,180000,164.8200000
GAZP,60,20150218,190000,163.0000000
GAZP,60,20150219,110000,164.5000000
GAZP,60,20150219,120000,159.3800000
GAZP,60,20150219,130000,160.2100000
GAZP,60,20150219,140000,159.8600000
GAZP,60,20150219,150000,159.1700000
GAZP,60,20150219,160000,158.2100000
GAZP,60,20150219,170000,157.6500000
GAZP,60,20150219,180000,159.3500000
GAZP,60,20150219,190000,160.9000000
GAZP,60,20150220,110000,160.9000000
GAZP,60,20150220,120000,158.7200000
GAZP,60,20150220,130000,159.1500000
GAZP,60,20150220,140000,158.1000000
GAZP,60,20150220,150000,158.3100000
GAZP,60,20150220,160000,159.5700000
GAZP,60,20150220,170000,158.6300000
GAZP,60,20150220,180000,157.1300000
GAZP,60,20150220,190000,158.0000000
GAZP,60,20150224,110000,154.4300000
GAZP,60,20150224,120000,154.9900000
GAZP,60,20150224,130000,154.7100000
GAZP,60,20150224,140000,154.3100000
GAZP,60,20150224,150000,155.3300000
GAZP,60,20150224,160000,155.1500000
GAZP,60,20150224,170000,155.2300000
GAZP,60,20150224,180000,154.0600000
GAZP,60,20150224,190000,154.9900000
GAZP,60,20150225,110000,154.6100000
GAZP,60,20150225,120000,151.9600000
GAZP,60,20150225,130000,150.7400000
GAZP,60,20150225,140000,150.8600000
GAZP,60,20150225,150000,150.7100000
GAZP,60,20150225,160000,150.2800000
GAZP,60,20150225,170000,149.4100000
GAZP,60,20150225,180000,150.2000000
GAZP,60,20150225,190000,150.7000000
GAZP,60,20150226,110000,151.3800000
GAZP,60,20150226,120000,149.8000000
GAZP,60,20150226,130000,150.9500000
GAZP,60,20150226,140000,151.1400000
GAZP,60,20150226,150000,153.4900000
GAZP,60,20150226,160000,152.6200000
GAZP,60,20150226,170000,152.1900000
GAZP,60,20150226,180000,152.0200000
GAZP,60,20150226,190000,151.6500000
GAZP,60,20150227,110000,151.3500000
GAZP,60,20150227,120000,152.5700000
GAZP,60,20150227,130000,151.5500000
GAZP,60,20150227,140000,150.5700000
GAZP,60,20150227,150000,150.7900000
GAZP,60,20150227,160000,150.9900000
GAZP,60,20150227,170000,150.7000000
GAZP,60,20150227,180000,151.3400000
GAZP,60,20150227,190000,152.9500000
GAZP,60,20150302,110000,154.8000000
GAZP,60,20150302,120000,155.5800000
GAZP,60,20150302,130000,154.7300000
GAZP,60,20150302,140000,154.7400000
GAZP,60,20150302,150000,153.9500000
GAZP,60,20150302,160000,154.6500000
GAZP,60,20150302,170000,154.9900000
GAZP,60,20150302,180000,155.2400000
GAZP,60,20150302,190000,155.5000000
GAZP,60,20150303,110000,154.2700000
GAZP,60,20150303,120000,157.4000000
GAZP,60,20150303,130000,159.2500000
GAZP,60,20150303,140000,159.4300000
GAZP,60,20150303,150000,159.6800000
GAZP,60,20150303,160000,158.6200000
GAZP,60,20150303,170000,158.6500000
GAZP,60,20150303,180000,158.2200000
GAZP,60,20150303,190000,159.0000000
GAZP,60,20150304,110000,159.2000000
GAZP,60,20150304,120000,157.3400000
GAZP,60,20150304,130000,158.4000000
GAZP,60,20150304,140000,156.7800000
GAZP,60,20150304,150000,157.5300000
GAZP,60,20150304,160000,158.1500000
GAZP,60,20150304,170000,157.1000000
GAZP,60,20150304,180000,155.2100000
GAZP,60,20150304,190000,154.0000000
GAZP,60,20150305,110000,154.4000000
GAZP,60,20150305,120000,154.8000000
GAZP,60,20150305,130000,155.7000000
GAZP,60,20150305,140000,156.0200000
GAZP,60,20150305,150000,157.4400000
GAZP,60,20150305,160000,156.8700000
GAZP,60,20150305,170000,155.7000000
GAZP,60,20150305,180000,155.9000000
GAZP,60,20150305,190000,154.8000000
GAZP,60,20150306,110000,155.2400000
GAZP,60,20150306,120000,155.4700000
GAZP,60,20150306,130000,153.6300000
GAZP,60,20150306,140000,153.6000000
GAZP,60,20150306,150000,153.9200000
GAZP,60,20150306,160000,154.4900000
GAZP,60,20150306,170000,153.3000000
GAZP,60,20150306,180000,152.4000000
GAZP,60,20150306,190000,152.1200000
GAZP,60,20150310,110000,150.7900000
GAZP,60,20150310,120000,150.1000000
GAZP,60,20150310,130000,149.4000000
GAZP,60,20150310,140000,149.3700000
GAZP,60,20150310,150000,148.7600000
GAZP,60,20150310,160000,148.5500000
GAZP,60,20150310,170000,148.3300000
GAZP,60,20150310,180000,148.3100000
GAZP,60,20150310,190000,148.0500000
GAZP,60,20150311,110000,149.0000000
GAZP,60,20150311,120000,148.7700000
GAZP,60,20150311,130000,148.2400000
GAZP,60,20150311,140000,149.1200000
GAZP,60,20150311,150000,148.2500000
GAZP,60,20150311,160000,149.0000000
GAZP,60,20150311,170000,148.2100000
GAZP,60,20150311,180000,146.6000000
GAZP,60,20150311,190000,145.9900000
GAZP,60,20150312,110000,146.1800000
GAZP,60,20150312,120000,146.9600000
GAZP,60,20150312,130000,146.6500000
GAZP,60,20150312,140000,145.7700000
GAZP,60,20150312,150000,145.6100000
GAZP,60,20150312,160000,145.7900000
GAZP,60,20150312,170000,145.7500000
GAZP,60,20150312,180000,145.3400000
GAZP,60,20150312,190000,144.7000000
GAZP,60,20150313,110000,145.3400000
GAZP,60,20150313,120000,145.7400000
GAZP,60,20150313,130000,143.7300000
GAZP,60,20150313,140000,143.9400000
GAZP,60,20150313,150000,143.3500000
GAZP,60,20150313,160000,142.8900000
GAZP,60,20150313,170000,143.1400000
GAZP,60,20150313,180000,141.2600000
GAZP,60,20150313,190000,141.8000000
GAZP,60,20150316,110000,142.0700000
GAZP,60,20150316,120000,141.4000000
GAZP,60,20150316,130000,141.7300000
GAZP,60,20150316,140000,140.7400000
GAZP,60,20150316,150000,140.5700000
GAZP,60,20150316,160000,141.5600000
GAZP,60,20150316,170000,140.2100000
GAZP,60,20150316,180000,139.9100000
GAZP,60,20150316,190000,139.7500000
GAZP,60,20150317,110000,140.5000000
GAZP,60,20150317,120000,140.9600000
GAZP,60,20150317,130000,140.5300000
GAZP,60,20150317,140000,140.8800000
GAZP,60,20150317,150000,139.2600000
GAZP,60,20150317,160000,139.0900000
GAZP,60,20150317,170000,139.6700000
GAZP,60,20150317,180000,139.2900000
GAZP,60,20150317,190000,139.7000000
GAZP,60,20150318,110000,139.8200000
GAZP,60,20150318,120000,139.3900000
GAZP,60,20150318,130000,140.7100000
GAZP,60,20150318,140000,140.3000000
GAZP,60,20150318,150000,140.6000000
GAZP,60,20150318,160000,140.2300000
GAZP,60,20150318,170000,139.5200000
GAZP,60,20150318,180000,139.3100000
GAZP,60,20150318,190000,140.2500000
GAZP,60,20150319,110000,141.2400000
GAZP,60,20150319,120000,141.7600000
GAZP,60,20150319,130000,141.5200000
GAZP,60,20150319,140000,141.0600000
GAZP,60,20150319,150000,139.3300000
GAZP,60,20150319,160000,138.9600000
GAZP,60,20150319,170000,138.6500000
GAZP,60,20150319,180000,137.7300000
GAZP,60,20150319,190000,136.8100000
GAZP,60,20150320,110000,135.9100000
GAZP,60,20150320,120000,137.5100000
GAZP,60,20150320,130000,136.0000000
GAZP,60,20150320,140000,136.0100000
GAZP,60,20150320,150000,137.5200000
GAZP,60,20150320,160000,137.9900000
GAZP,60,20150320,170000,137.4300000
GAZP,60,20150320,180000,136.3000000
GAZP,60,20150320,190000,136.0000000
GAZP,60,20150323,110000,136.7000000
GAZP,60,20150323,120000,136.2700000
GAZP,60,20150323,130000,135.5600000
GAZP,60,20150323,140000,135.8000000
GAZP,60,20150323,150000,134.5900000
GAZP,60,20150323,160000,134.8900000
GAZP,60,20150323,170000,134.8700000
GAZP,60,20150323,180000,134.0800000
GAZP,60,20150323,190000,134.6100000
GAZP,60,20150324,110000,134.1400000
GAZP,60,20150324,120000,135.2500000
GAZP,60,20150324,130000,137.4000000
GAZP,60,20150324,140000,136.6500000
GAZP,60,20150324,150000,136.0900000
GAZP,60,20150324,160000,136.5700000
GAZP,60,20150324,170000,136.1500000
GAZP,60,20150324,180000,136.7800000
GAZP,60,20150324,190000,137.1500000
GAZP,60,20150325,110000,137.3700000
GAZP,60,20150325,120000,136.1500000
GAZP,60,20150325,130000,136.0900000
GAZP,60,20150325,140000,135.8500000
GAZP,60,20150325,150000,135.1800000
GAZP,60,20150325,160000,134.8000000
GAZP,60,20150325,170000,135.6500000
GAZP,60,20150325,180000,134.6400000
GAZP,60,20150325,190000,134.9000000
GAZP,60,20150326,110000,136.1700000
GAZP,60,20150326,120000,134.7700000
GAZP,60,20150326,130000,134.8900000
GAZP,60,20150326,140000,135.0000000
GAZP,60,20150326,150000,134.9400000
GAZP,60,20150326,160000,133.1200000
GAZP,60,20150326,170000,132.0700000
GAZP,60,20150326,180000,133.1100000
GAZP,60,20150326,190000,132.2000000
GAZP,60,20150327,110000,133.3700000
GAZP,60,20150327,120000,134.7400000
GAZP,60,20150327,130000,133.6700000
GAZP,60,20150327,140000,133.0400000
GAZP,60,20150327,150000,134.2200000
GAZP,60,20150327,160000,133.9000000
GAZP,60,20150327,170000,133.5700000
GAZP,60,20150327,180000,134.2500000
GAZP,60,20150327,190000,134.8800000
GAZP,60,20150330,110000,136.7300000
GAZP,60,20150330,120000,136.0400000
GAZP,60,20150330,130000,136.4200000
GAZP,60,20150330,140000,136.1100000
GAZP,60,20150330,150000,135.8400000
GAZP,60,20150330,160000,136.2800000
GAZP,60,20150330,170000,137.5600000
GAZP,60,20150330,180000,137.1700000
GAZP,60,20150330,190000,137.0000000
GAZP,60,20150331,110000,137.9300000
GAZP,60,20150331,120000,137.3700000
GAZP,60,20150331,130000,138.0700000
GAZP,60,20150331,140000,138.1800000
GAZP,60,20150331,150000,138.4600000
GAZP,60,20150331,160000,138.7800000
GAZP,60,20150331,170000,138.4600000
GAZP,60,20150331,180000,138.5400000
GAZP,60,20150331,190000,138.9000000
GAZP,60,20150401,110000,139.7700000
GAZP,60,20150401,120000,139.8000000
GAZP,60,20150401,130000,141.4300000
GAZP,60,20150401,140000,141.8700000
GAZP,60,20150401,150000,141.6500000
GAZP,60,20150401,160000,141.9300000
GAZP,60,20150401,170000,141.5100000
GAZP,60,20150401,180000,141.6400000
GAZP,60,20150401,190000,143.0000000
GAZP,60,20150402,110000,143.2000000
GAZP,60,20150402,120000,144.0300000
GAZP,60,20150402,130000,143.9000000
GAZP,60,20150402,140000,144.0900000
GAZP,60,20150402,150000,144.2000000
GAZP,60,20150402,160000,144.2100000
GAZP,60,20150402,170000,144.1800000
GAZP,60,20150402,180000,144.4200000
GAZP,60,20150402,190000,143.9000000
GAZP,60,20150403,110000,144.0100000
GAZP,60,20150403,120000,144.1900000
GAZP,60,20150403,130000,144.4300000
GAZP,60,20150403,140000,144.1900000
GAZP,60,20150403,150000,144.9000000
GAZP,60,20150403,160000,145.3800000
GAZP,60,20150403,170000,144.7900000
GAZP,60,20150403,180000,144.1500000
GAZP,60,20150403,190000,143.9400000
GAZP,60,20150406,110000,145.3500000
GAZP,60,20150406,120000,145.0000000
GAZP,60,20150406,130000,143.8500000
GAZP,60,20150406,140000,143.8500000
GAZP,60,20150406,150000,144.0500000
GAZP,60,20150406,160000,144.3000000
GAZP,60,20150406,170000,145.2500000
GAZP,60,20150406,180000,145.2200000
GAZP,60,20150406,190000,145.7000000
GAZP,60,20150407,110000,146.4500000
GAZP,60,20150407,120000,145.5300000
GAZP,60,20150407,130000,145.6300000
GAZP,60,20150407,140000,146.1300000
GAZP,60,20150407,150000,146.4000000
GAZP,60,20150407,160000,146.1000000
GAZP,60,20150407,170000,145.3600000
GAZP,60,20150407,180000,146.0100000
GAZP,60,20150407,190000,146.2000000
GAZP,60,20150408,110000,146.3900000
GAZP,60,20150408,120000,146.9100000
GAZP,60,20150408,130000,146.1500000
GAZP,60,20150408,140000,145.6000000
GAZP,60,20150408,150000,146.3600000
GAZP,60,20150408,160000,146.4400000
GAZP,60,20150408,170000,146.1600000
GAZP,60,20150408,180000,145.8000000
GAZP,60,20150408,190000,147.2700000
GAZP,60,20150409,110000,144.9600000
GAZP,60,20150409,120000,143.8400000
GAZP,60,20150409,130000,144.7500000
GAZP,60,20150409,140000,146.7500000
GAZP,60,20150409,150000,148.2700000
GAZP,60,20150409,160000,147.9100000
GAZP,60,20150409,170000,147.2800000
GAZP,60,20150409,180000,148.0500000
GAZP,60,20150409,190000,148.1000000
GAZP,60,20150410,110000,150.8800000
GAZP,60,20150410,120000,149.3000000
GAZP,60,20150410,130000,148.4200000
GAZP,60,20150410,140000,148.8000000
GAZP,60,20150410,150000,148.4300000
GAZP,60,20150410,160000,148.1000000
GAZP,60,20150410,170000,147.6700000
GAZP,60,20150410,180000,147.3400000
GAZP,60,20150410,190000,148.0000000
GAZP,60,20150413,110000,147.9700000
GAZP,60,20150413,120000,148.9900000
GAZP,60,20150413,130000,148.8600000
GAZP,60,20150413,140000,149.1800000
GAZP,60,20150413,150000,148.4800000
GAZP,60,20150413,160000,149.5400000
GAZP,60,20150413,170000,149.5700000
GAZP,60,20150413,180000,149.1400000
GAZP,60,20150413,190000,148.8000000
GAZP,60,20150414,110000,145.2900000
GAZP,60,20150414,120000,145.0000000
GAZP,60,20150414,130000,144.3200000
GAZP,60,20150414,140000,144.6100000
GAZP,60,20150414,150000,144.8300000
GAZP,60,20150414,160000,144.7600000
GAZP,60,20150414,170000,144.2900000
GAZP,60,20150414,180000,144.8000000
GAZP,60,20150414,190000,144.4000000
GAZP,60,20150415,110000,145.8500000
GAZP,60,20150415,120000,146.0000000
GAZP,60,20150415,130000,147.4000000
GAZP,60,20150415,140000,148.1800000
GAZP,60,20150415,150000,147.8600000
GAZP,60,20150415,160000,148.7900000
GAZP,60,20150415,170000,149.4700000
GAZP,60,20150415,180000,149.4900000
GAZP,60,20150415,190000,150.1000000
GAZP,60,20150416,110000,150.1600000
GAZP,60,20150416,120000,151.0700000
GAZP,60,20150416,130000,151.1500000
GAZP,60,20150416,140000,150.9500000
GAZP,60,20150416,150000,150.7900000
GAZP,60,20150416,160000,150.5200000
GAZP,60,20150416,170000,150.7900000
GAZP,60,20150416,180000,150.9600000
GAZP,60,20150416,190000,152.4000000
GAZP,60,20150417,110000,152.9000000
GAZP,60,20150417,120000,152.4300000
GAZP,60,20150417,130000,152.3500000
GAZP,60,20150417,140000,151.3000000
GAZP,60,20150417,150000,151.1800000
GAZP,60,20150417,160000,151.4300000
GAZP,60,20150417,170000,152.6500000
GAZP,60,20150417,180000,151.5600000
GAZP,60,20150417,190000,149.3000000
GAZP,60,20150420,110000,150.7100000
GAZP,60,20150420,120000,151.0400000
GAZP,60,20150420,130000,151.2000000
GAZP,60,20150420,140000,152.5000000
GAZP,60,20150420,150000,152.6000000
GAZP,60,20150420,160000,152.9800000
GAZP,60,20150420,170000,154.0600000
GAZP,60,20150420,180000,154.3000000
GAZP,60,20150420,190000,153.9600000
GAZP,60,20150421,110000,156.0200000
GAZP,60,20150421,120000,155.2700000
GAZP,60,20150421,130000,154.6600000
GAZP,60,20150421,140000,154.8000000
GAZP,60,20150421,150000,155.1100000
GAZP,60,20150421,160000,155.0700000
GAZP,60,20150421,170000,155.4000000
GAZP,60,20150421,180000,155.4400000
GAZP,60,20150421,190000,155.3500000
GAZP,60,20150422,110000,153.5500000
GAZP,60,20150422,120000,152.6200000
GAZP,60,20150422,130000,151.4700000
GAZP,60,20150422,140000,152.0000000
GAZP,60,20150422,150000,152.0000000
GAZP,60,20150422,160000,151.7600000
GAZP,60,20150422,170000,151.3000000
GAZP,60,20150422,180000,151.0400000
GAZP,60,20150422,190000,150.8000000
GAZP,60,20150423,110000,149.1500000
GAZP,60,20150423,120000,147.5200000
GAZP,60,20150423,130000,147.6100000
GAZP,60,20150423,140000,146.8600000
GAZP,60,20150423,150000,148.5900000
GAZP,60,20150423,160000,148.3100000
GAZP,60,20150423,170000,148.8200000
GAZP,60,20150423,180000,149.8800000
GAZP,60,20150423,190000,150.1500000
GAZP,60,20150424,110000,151.5900000
GAZP,60,20150424,120000,153.5700000
GAZP,60,20150424,130000,153.3400000
GAZP,60,20150424,140000,153.5500000
GAZP,60,20150424,150000,152.6500000
GAZP,60,20150424,160000,153.7700000
GAZP,60,20150424,170000,152.7000000
GAZP,60,20150424,180000,153.3000000
GAZP,60,20150424,190000,153.8900000
GAZP,60,20150427,110000,154.2700000
GAZP,60,20150427,120000,154.9200000
GAZP,60,20150427,130000,154.5100000
GAZP,60,20150427,140000,153.8200000
GAZP,60,20150427,150000,154.1200000
GAZP,60,20150427,160000,153.7200000
GAZP,60,20150427,170000,153.3600000
GAZP,60,20150427,180000,153.2600000
GAZP,60,20150427,190000,152.0500000
GAZP,60,20150428,110000,150.5700000
GAZP,60,20150428,120000,150.5200000
GAZP,60,20150428,130000,150.0100000
GAZP,60,20150428,140000,150.2700000
GAZP,60,20150428,150000,151.1000000
GAZP,60,20150428,160000,152.0400000
GAZP,60,20150428,170000,152.5200000
GAZP,60,20150428,180000,152.4500000
GAZP,60,20150428,190000,152.7900000
GAZP,60,20150429,110000,154.3000000
GAZP,60,20150429,120000,153.9800000
GAZP,60,20150429,130000,154.4800000
GAZP,60,20150429,140000,154.5100000
GAZP,60,20150429,150000,154.5300000
GAZP,60,20150429,160000,153.1200000
GAZP,60,20150429,170000,152.3300000
GAZP,60,20150429,180000,153.0200000
GAZP,60,20150429,190000,152.5000000
GAZP,60,20150430,110000,152.9300000
GAZP,60,20150430,120000,153.1600000
GAZP,60,20150430,130000,153.3800000
GAZP,60,20150430,140000,153.9500000
GAZP,60,20150430,150000,153.7300000
GAZP,60,20150430,160000,153.7400000
GAZP,60,20150430,170000,151.7300000
GAZP,60,20150430,180000,152.8900000
GAZP,60,20150430,190000,153.5000000
GAZP,60,20150505,110000,154.9500000
GAZP,60,20150505,120000,156.3200000
GAZP,60,20150505,130000,155.9600000
GAZP,60,20150505,140000,156.6000000
GAZP,60,20150505,150000,156.4700000
GAZP,60,20150505,160000,157.3700000
GAZP,60,20150505,170000,156.7300000
GAZP,60,20150505,180000,156.1300000
GAZP,60,20150505,190000,156.3300000
GAZP,60,20150506,110000,155.2400000
GAZP,60,20150506,120000,154.4600000
GAZP,60,20150506,130000,154.4100000
GAZP,60,20150506,140000,155.0300000
GAZP,60,20150506,150000,154.6000000
GAZP,60,20150506,160000,155.3600000
GAZP,60,20150506,170000,155.5600000
GAZP,60,20150506,180000,155.4100000
GAZP,60,20150506,190000,155.2500000
GAZP,60,20150507,110000,153.5700000
GAZP,60,20150507,120000,151.8400000
GAZP,60,20150507,130000,152.1400000
GAZP,60,20150507,140000,151.8800000
GAZP,60,20150507,150000,152.4500000
GAZP,60,20150507,160000,152.5100000
GAZP,60,20150507,170000,151.7200000
GAZP,60,20150507,180000,152.4500000
GAZP,60,20150507,190000,152.1000000
GAZP,60,20150508,110000,153.2100000
GAZP,60,20150508,120000,154.3200000
GAZP,60,20150508,130000,154.0800000
GAZP,60,20150508,140000,153.6300000
GAZP,60,20150508,150000,153.7000000
GAZP,60,20150508,160000,154.0400000
GAZP,60,20150508,170000,155.3800000
GAZP,60,20150508,180000,154.9800000
GAZP,60,20150508,190000,155.5200000
GAZP,60,20150512,110000,155.4600000
GAZP,60,20150512,120000,156.3600000
GAZP,60,20150512,130000,155.7600000
GAZP,60,20150512,140000,154.8200000
GAZP,60,20150512,150000,154.0000000
GAZP,60,20150512,160000,152.9100000
GAZP,60,20150512,170000,152.4600000
GAZP,60,20150512,180000,152.8500000
GAZP,60,20150512,190000,154.2000000
GAZP,60,20150513,110000,153.3800000
GAZP,60,20150513,120000,154.2000000
GAZP,60,20150513,130000,153.3700000
GAZP,60,20150513,140000,153.2500000
GAZP,60,20150513,150000,153.4300000
GAZP,60,20150513,160000,154.1600000
GAZP,60,20150513,170000,153.2000000
GAZP,60,20150513,180000,152.3000000
GAZP,60,20150513,190000,151.7400000
GAZP,60,20150514,110000,151.7000000
GAZP,60,20150514,120000,151.3300000
GAZP,60,20150514,130000,151.9000000
GAZP,60,20150514,140000,151.8200000
GAZP,60,20150514,150000,151.7500000
GAZP,60,20150514,160000,152.3100000
GAZP,60,20150514,170000,153.1900000
GAZP,60,20150514,180000,152.9500000
